ID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
85701,2013-05-19,Rajkot,8.6,21.6,0.0,5.4,10.1,W,30.0,WSW,W,7.0,11.0,45.0,33.0,1018.5,1015.0,0.0,0.0,16.6,20.9,No
70751,2009-12-25,Ludhiana,14.1,28.4,0.0,6.6,12.4,S,46.0,S,S,26.0,24.0,52.0,16.0,1014.6,1012.4,1.0,0.0,16.7,26.6,No
90296,2009-01-26,Vasai-Virar,23.4,30.4,7.8,,,SE,35.0,SE,SE,11.0,17.0,84.0,69.0,1016.6,1015.4,,,26.4,28.0,Yes
94940,2013-09-15,Varanasi,16.9,28.4,0.0,6.8,11.1,ENE,35.0,NNE,ENE,15.0,19.0,58.0,54.0,1016.8,1012.8,3.0,1.0,26.0,27.4,No
22751,2013-09-18,Surat,14.5,20.3,0.0,4.6,6.7,NE,39.0,ENE,NE,22.0,26.0,64.0,69.0,1019.3,1017.6,3.0,7.0,18.4,18.1,No
134018,2011-09-14,Jodhpur,8.8,16.0,1.2,,,WSW,48.0,NNW,WNW,17.0,19.0,64.0,42.0,1011.2,1011.7,,,11.9,15.0,Yes
101928,2015-10-10,Aurangabad,15.4,27.8,0.0,5.8,6.8,NW,37.0,NNE,WSW,15.0,11.0,67.0,32.0,1023.5,1020.9,8.0,6.0,17.7,27.7,No
65451,2012-07-14,Vadodara,7.2,13.4,0.0,0.6,5.5,WSW,52.0,N,NW,15.0,22.0,74.0,54.0,1008.5,1006.6,6.0,4.0,10.2,12.8,No
115610,2011-10-18,Howrah,11.0,19.5,7.0,,5.5,WSW,44.0,WSW,WSW,9.0,24.0,94.0,53.0,1014.0,1014.6,8.0,6.0,15.3,17.9,Yes
141980,2016-08-06,Raipur,14.8,29.8,0.0,7.6,10.7,NW,31.0,E,NW,22.0,22.0,48.0,36.0,1016.0,1011.7,2.0,1.0,21.0,27.9,No
64382,2009-07-11,Vadodara,9.6,13.0,0.4,3.8,1.1,,,N,N,50.0,57.0,72.0,66.0,1012.6,1008.3,7.0,7.0,10.8,12.3,No
84094,2008-09-26,Rajkot,11.6,23.8,0.0,7.2,11.3,E,30.0,S,ESE,9.0,13.0,48.0,47.0,1025.8,1021.5,1.0,2.0,19.8,23.0,No
127450,2010-09-11,Coimbatore,10.4,16.4,0.0,,,NW,54.0,NW,NW,22.0,39.0,69.0,61.0,1014.2,1010.6,,,13.1,15.2,No
6940,2011-07-11,Bangalore,5.2,12.9,0.0,3.4,,SSW,37.0,SSW,SW,13.0,13.0,70.0,41.0,1025.8,1025.2,7.0,1.0,9.5,12.4,No
132756,2016-09-24,Vijayawada,8.5,19.5,0.0,2.4,7.8,NE,37.0,NNW,NNW,20.0,19.0,61.0,49.0,1010.3,1005.1,6.0,7.0,14.1,18.3,No
113485,2014-05-18,Allahabad,14.3,19.6,0.8,,,NW,46.0,NNW,NW,19.0,11.0,94.0,94.0,1016.3,1015.3,,,17.5,18.1,No
143508,2016-06-17,Kota,18.5,34.4,0.0,5.8,,ENE,35.0,E,ENE,2.0,15.0,76.0,,1013.2,1008.8,3.0,,25.0,,No
129450,2016-06-03,Coimbatore,8.6,21.5,,,,NNE,41.0,NNE,N,19.0,9.0,68.0,61.0,1012.1,1007.4,,,14.4,19.9,
50168,2012-02-20,Thane,12.5,25.7,0.0,,,SSE,30.0,W,W,2.0,13.0,82.0,48.0,1012.2,1010.1,,,17.2,24.2,No
110467,2014-05-09,Navi-Mumbai,12.5,19.5,4.0,4.4,6.3,,,NW,W,9.0,13.0,88.0,70.0,1009.7,1010.4,8.0,6.0,15.9,18.0,Yes
74937,2017-05-14,Agra,3.6,16.4,0.0,,,SW,28.0,SE,SW,11.0,13.0,90.0,41.0,1024.2,1021.4,,,9.1,16.0,No
21372,2009-09-11,Surat,16.1,17.9,45.6,2.6,0.0,SW,61.0,NE,NE,31.0,28.0,96.0,95.0,1018.8,1013.6,8.0,8.0,17.0,17.4,Yes
74166,2015-04-04,Agra,4.5,23.4,0.0,,,WNW,33.0,ESE,N,13.0,7.0,82.0,31.0,1019.8,1015.8,,,11.2,21.9,No
36997,2010-04-14,Lucknow,4.3,22.6,0.0,3.0,10.3,WNW,22.0,ENE,WSW,6.0,6.0,75.0,33.0,1023.6,1020.0,2.0,4.0,12.0,22.1,No
32237,2013-12-21,Sydney,21.5,27.8,0.0,11.6,9.9,SSE,57.0,SSW,SSE,28.0,37.0,59.0,57.0,1016.8,1015.4,6.0,1.0,25.1,26.5,No
51208,2015-02-23,Thane,14.7,31.6,0.0,,,SSE,70.0,ENE,NW,6.0,7.0,76.0,35.0,1016.6,1011.5,,,18.7,29.6,No
16499,2012-11-23,Chennai,15.0,22.8,0.0,,,,,SE,SE,9.0,9.0,66.0,62.0,,,7.0,7.0,19.5,21.2,No
139770,2010-04-21,Raipur,24.4,33.1,0.0,5.4,9.6,N,26.0,SSE,NNW,13.0,17.0,81.0,58.0,1010.4,1007.5,7.0,7.0,27.3,31.7,No
94986,2013-10-31,Varanasi,21.6,30.5,0.0,8.2,11.6,ENE,41.0,ENE,ENE,17.0,30.0,59.0,53.0,1014.2,1011.9,4.0,6.0,28.3,28.6,No
111527,2017-04-03,Navi-Mumbai,13.8,20.0,0.0,13.6,,,,WSW,,19.0,,84.0,,1024.2,1025.4,5.0,,19.4,,No
35736,2015-04-25,Jaipur,14.1,24.6,0.0,4.4,8.1,W,46.0,NW,ENE,17.0,22.0,64.0,43.0,1008.6,1004.7,3.0,3.0,18.5,21.7,No
9582,2010-06-09,Hyderabad,9.7,22.3,0.2,1.8,7.7,NNW,35.0,WSW,NNW,9.0,19.0,66.0,33.0,1015.9,1009.5,7.0,6.0,16.2,21.5,No
103622,2012-01-05,Dhanbad,11.8,27.4,0.0,10.0,13.3,SE,56.0,ESE,SSE,19.0,19.0,51.0,26.0,1018.5,1016.2,1.0,1.0,17.0,25.9,No
140258,2011-09-21,Raipur,22.8,33.9,0.0,5.6,10.3,N,37.0,NE,N,20.0,24.0,71.0,49.0,1014.0,1010.0,2.0,2.0,27.6,31.8,No
4896,2014-04-30,Delhi,13.5,22.3,1.6,,,SW,41.0,SW,SW,11.0,26.0,80.0,35.0,1012.6,1011.9,,,18.7,21.5,Yes
142446,2013-07-21,Kota,17.5,30.9,0.0,7.2,,ESE,39.0,E,E,17.0,20.0,40.0,,1014.4,1010.8,2.0,7.0,22.5,30.7,No
28632,2013-04-04,Pune,15.1,20.6,4.8,0.6,,S,28.0,SSW,S,15.0,11.0,99.0,96.0,1028.4,1027.8,,,16.1,17.1,Yes
119305,2013-11-01,Ranchi,14.4,27.7,0.0,7.8,12.1,SW,39.0,S,SW,13.0,31.0,55.0,52.0,1018.3,1015.8,1.0,1.0,21.8,25.3,No
61004,2016-12-30,Pimpri-Chinchwad,21.5,30.3,10.2,,,W,54.0,WSW,W,20.0,31.0,52.0,32.0,1001.5,1000.3,6.0,,23.1,28.9,Yes
107005,2013-03-13,Amritsar,18.4,27.7,0.0,15.6,11.4,SSW,50.0,S,SSW,33.0,33.0,50.0,21.0,1014.6,1013.3,1.0,0.0,19.4,26.3,No
90448,2009-06-27,Vasai-Virar,13.8,20.1,2.6,,,NW,37.0,SSW,ESE,4.0,11.0,85.0,64.0,1006.3,1001.9,,,15.2,19.2,Yes
123334,2016-02-15,Jabalpur,17.9,33.9,0.0,11.8,12.1,ESE,43.0,E,ESE,13.0,15.0,50.0,23.0,1021.1,1016.3,0.0,1.0,23.2,32.6,No
94367,2011-12-23,Varanasi,24.0,32.2,0.0,8.0,10.9,ENE,33.0,E,ENE,13.0,26.0,60.0,61.0,1006.5,1002.5,6.0,2.0,29.0,30.2,No
123717,2017-03-04,Jabalpur,22.9,36.1,0.0,9.0,11.6,SSE,26.0,ESE,SE,7.0,13.0,51.0,35.0,1015.6,1012.6,3.0,3.0,27.3,35.7,No
72696,2015-07-21,Ludhiana,2.4,17.0,0.0,1.6,3.5,NNE,43.0,NNE,NNE,20.0,24.0,76.0,53.0,1025.5,1019.7,6.0,8.0,7.7,16.6,No
105655,2009-04-04,Amritsar,13.1,23.4,0.0,13.2,10.1,SSE,50.0,SSE,SSE,20.0,20.0,59.0,30.0,1025.9,1023.3,7.0,0.0,15.7,22.3,No
94352,2011-12-08,Varanasi,21.3,34.1,0.0,9.0,12.7,ENE,33.0,S,ENE,20.0,19.0,35.0,41.0,1006.8,1003.2,2.0,1.0,29.9,33.2,No
140699,2013-01-05,Raipur,24.9,32.9,7.2,6.0,2.7,SSE,37.0,E,E,9.0,19.0,82.0,81.0,1006.1,1004.0,7.0,7.0,28.3,27.6,Yes
109961,2012-10-21,Navi-Mumbai,13.0,33.4,0.0,5.0,11.5,,,NE,WSW,13.0,41.0,51.0,65.0,1010.8,1006.3,0.0,3.0,21.1,22.2,No
84288,2009-04-08,Rajkot,18.1,26.6,1.8,3.6,10.4,SSE,39.0,SE,ESE,9.0,19.0,57.0,47.0,1023.3,1020.6,2.0,4.0,23.8,24.8,Yes
58982,2011-03-21,Pimpri-Chinchwad,18.3,23.1,0.0,,,NE,35.0,SE,NE,9.0,7.0,70.0,73.0,1004.9,1003.3,6.0,8.0,19.7,21.9,No
128085,2012-07-10,Coimbatore,7.6,14.6,0.0,,,SE,39.0,NE,E,19.0,7.0,76.0,70.0,1008.6,1004.5,,,8.5,12.8,No
28472,2012-08-28,Pune,1.6,21.7,0.0,,,NE,24.0,,NE,0.0,15.0,79.0,32.0,1024.6,1019.2,,,9.9,21.2,No
131771,2014-01-13,Vijayawada,13.6,25.0,0.0,7.2,13.5,ESE,39.0,NNW,ESE,13.0,20.0,67.0,47.0,1018.8,1015.8,,,16.6,23.6,No
116573,2014-08-05,Howrah,8.1,23.5,0.0,,9.7,ENE,37.0,NNE,NNE,13.0,13.0,38.0,31.0,1028.6,1025.4,0.0,0.0,16.2,23.1,No
9249,2009-07-11,Hyderabad,12.0,18.2,9.0,3.8,7.1,SW,37.0,SW,S,20.0,24.0,68.0,55.0,1020.4,1017.9,3.0,3.0,14.7,17.0,Yes
133532,2010-04-16,Jodhpur,12.7,19.1,0.0,,,NW,11.0,,NNW,0.0,4.0,78.0,71.0,1028.2,1025.8,,,15.0,18.5,No
73629,2013-10-14,Agra,4.0,17.2,0.0,,,WSW,48.0,WSW,SW,19.0,33.0,78.0,35.0,1022.8,1022.1,,,8.9,16.7,No
35041,2013-05-30,Jaipur,11.7,22.8,0.0,2.6,5.7,NE,28.0,NW,NE,13.0,22.0,79.0,55.0,1029.3,1025.6,4.0,5.0,14.5,22.0,No
53359,2012-07-20,Bhopal,-4.4,6.7,0.6,,,SSE,30.0,SSE,S,7.0,6.0,44.0,62.0,,,,,1.9,5.8,No
71186,2011-03-05,Ludhiana,9.9,24.5,0.0,6.2,11.9,SE,35.0,SE,ESE,22.0,13.0,63.0,27.0,1021.1,1019.2,0.0,0.0,13.6,22.8,No
126813,2017-06-07,Gwalior,2.2,21.1,0.0,,,SSE,28.0,WNW,S,7.0,15.0,39.0,50.0,,,,,12.4,19.2,No
37753,2012-06-08,Lucknow,-1.6,13.5,0.0,1.0,8.5,ESE,15.0,ENE,WSW,9.0,6.0,88.0,53.0,1027.3,1025.3,1.0,1.0,3.0,12.4,No
36588,2009-03-01,Lucknow,11.0,28.8,0.0,15.0,9.9,NW,28.0,WNW,WNW,6.0,7.0,60.0,30.0,1010.3,1008.9,1.0,1.0,16.3,26.9,No
102945,2010-01-28,Dhanbad,17.0,32.4,0.0,8.0,11.7,SW,31.0,E,SSW,11.0,17.0,42.0,27.0,1010.6,1008.6,7.0,7.0,20.8,31.1,No
121014,2009-07-12,Jabalpur,5.4,16.9,0.0,1.8,8.9,SSE,24.0,SSE,SE,7.0,6.0,87.0,44.0,1022.5,1022.2,1.0,1.0,9.4,15.9,No
45353,2016-11-04,Nagpore,14.5,30.5,0.0,,,WNW,52.0,ENE,E,11.0,7.0,47.0,16.0,1013.8,1008.8,,,22.0,29.5,No
136778,2010-11-08,Madurai,18.9,34.1,0.0,10.4,5.5,SE,41.0,ESE,NNE,9.0,20.0,33.0,15.0,1012.5,1008.0,7.0,3.0,25.0,32.5,No
106286,2010-12-26,Amritsar,20.6,31.4,0.0,,,S,67.0,S,S,30.0,35.0,94.0,100.0,1008.3,1006.0,,,22.2,29.6,No
60251,2014-12-08,Pimpri-Chinchwad,15.2,25.8,0.0,,,SSE,35.0,SE,S,9.0,15.0,69.0,47.0,1008.2,1009.0,6.0,8.0,17.8,23.8,No
28898,2013-12-26,Pune,17.2,28.4,24.4,,,S,41.0,SW,E,7.0,15.0,85.0,43.0,1012.9,1009.1,,,20.1,27.5,Yes
38641,2015-01-11,Lucknow,19.1,25.5,24.8,5.0,1.6,E,39.0,ESE,E,20.0,26.0,92.0,62.0,1012.1,1010.5,8.0,7.0,19.8,24.1,Yes
113527,2014-06-29,Allahabad,6.2,14.5,0.0,,,NNE,30.0,SE,NE,7.0,15.0,91.0,63.0,1025.7,1022.8,,,7.0,12.2,No
25857,2013-11-24,Penrith,13.6,26.3,5.4,,,ESE,31.0,SSE,ESE,2.0,19.0,63.0,49.0,,,,,19.5,25.2,Yes
118205,2010-07-31,Ranchi,7.0,19.5,0.0,1.2,7.9,ENE,26.0,NE,S,11.0,11.0,90.0,55.0,1030.6,1029.7,1.0,7.0,11.4,18.5,No
100564,2011-11-17,Aurangabad,6.9,29.5,0.0,6.4,9.0,N,46.0,NNE,N,22.0,24.0,54.0,33.0,1015.6,1011.0,6.0,4.0,17.0,29.4,No
50647,2013-08-11,Thane,-3.9,15.6,0.0,,,WNW,37.0,SW,NW,2.0,20.0,90.0,38.0,1019.2,1014.5,,,2.2,14.5,No
9342,2009-10-12,Hyderabad,11.0,26.5,0.2,1.6,9.6,,,NNE,NE,22.0,43.0,74.0,64.0,1015.1,1007.8,3.0,3.0,18.0,22.5,No
109374,2011-02-12,Navi-Mumbai,17.5,22.2,3.6,4.0,5.1,,,,E,,41.0,66.0,63.0,1026.3,1024.2,8.0,6.0,19.0,20.6,Yes
31810,2012-08-22,Sydney,10.6,24.7,0.0,3.8,9.1,,,WNW,ENE,9.0,19.0,59.0,54.0,1015.5,1010.4,6.0,6.0,16.1,20.8,No
30329,2008-07-03,Sydney,9.2,17.9,0.0,3.2,9.6,,,W,WNW,17.0,7.0,63.0,42.0,1022.7,1020.8,1.0,1.0,10.7,17.4,No
50781,2013-12-23,Thane,20.6,28.4,0.0,,,WNW,46.0,,WNW,0.0,30.0,57.0,43.0,1007.8,1006.3,,,22.8,26.7,No
15838,2011-01-02,Chennai,20.2,31.0,0.0,,,,,NNW,SE,4.0,9.0,75.0,66.0,,,4.0,1.0,24.6,27.0,No
108700,2009-04-09,Navi-Mumbai,17.0,19.8,0.0,5.0,2.1,,,S,ESE,19.0,17.0,76.0,85.0,1021.0,1020.7,8.0,8.0,19.0,17.0,No
94734,2013-01-24,Varanasi,24.6,28.7,144.2,,0.0,ENE,59.0,ENE,NW,13.0,19.0,91.0,95.0,994.3,991.6,7.0,8.0,26.5,25.8,Yes
11076,2014-10-09,Hyderabad,16.3,22.8,1.0,,,,,,,,,71.0,57.0,,,,,19.9,21.1,No
36846,2009-11-14,Lucknow,12.8,35.7,0.0,11.8,12.5,S,39.0,ENE,SW,11.0,15.0,44.0,12.0,1015.9,1010.8,7.0,1.0,21.9,34.2,No
5651,2016-05-24,Delhi,3.0,22.1,0.0,,,SW,44.0,WSW,SW,2.0,26.0,72.0,26.0,1018.4,1014.1,,,10.9,20.5,No
47926,2014-06-25,Indore,4.0,11.1,8.0,,,NNW,56.0,WNW,NW,13.0,24.0,75.0,73.0,1013.5,1014.6,8.0,1.0,7.5,9.5,Yes
101267,2013-12-18,Aurangabad,8.6,35.6,0.0,5.8,13.0,E,28.0,E,E,19.0,11.0,55.0,17.0,1019.8,1016.0,6.0,5.0,20.5,34.4,No
104548,2014-09-16,Dhanbad,9.3,17.1,0.0,2.5,6.4,W,43.0,SW,WSW,20.0,22.0,86.0,43.0,1018.5,1016.3,7.0,6.0,11.9,15.8,No
85299,2012-02-13,Rajkot,21.0,29.5,14.8,6.6,8.1,SE,35.0,NE,ENE,4.0,13.0,73.0,65.0,1015.9,1013.1,3.0,5.0,27.2,28.5,Yes
63740,2016-04-01,Patna,7.9,25.5,0.0,,,NW,43.0,NW,ENE,7.0,11.0,98.0,46.0,1016.2,1011.5,,6.0,12.9,24.1,No
42209,2016-07-23,Kanpur,15.0,18.9,0.0,,,WNW,91.0,WNW,WNW,41.0,61.0,34.0,26.0,1004.8,1004.8,,,17.8,17.7,No
54813,2016-09-10,Bhopal,1.9,4.5,46.6,,,NNW,48.0,W,WSW,19.0,20.0,97.0,97.0,,,,,3.3,3.0,Yes
15258,2009-06-01,Chennai,10.8,17.8,0.0,,,,,,,0.0,0.0,82.0,67.0,,,7.0,8.0,14.4,17.3,No
14804,2016-09-27,Ahmedabad,6.3,23.4,0.0,,,WSW,41.0,NNE,W,9.0,28.0,59.0,40.0,1017.1,1012.3,,4.0,15.9,22.7,No
102080,2016-03-10,Aurangabad,15.9,21.8,3.2,3.2,0.4,ESE,28.0,SE,ESE,15.0,13.0,97.0,86.0,1019.9,1017.5,8.0,7.0,16.1,19.7,Yes
40220,2010-11-14,Kanpur,20.6,32.9,0.0,6.0,10.5,E,35.0,NNE,ENE,9.0,19.0,67.0,45.0,1017.1,1013.5,5.0,3.0,26.4,31.4,No
109352,2011-01-21,Navi-Mumbai,13.8,24.4,0.0,6.4,13.3,,,,,,,50.0,60.0,1013.5,1008.8,1.0,0.0,21.0,22.7,No
5396,2015-09-12,Delhi,5.6,25.7,0.0,,,ESE,24.0,N,NNE,4.0,4.0,74.0,42.0,,,,,15.5,25.5,No
144650,2015-04-08,Guwahati,9.1,26.1,0.0,,,E,44.0,E,ESE,24.0,24.0,31.0,14.0,1024.0,1018.4,,,16.2,24.9,No
58512,2009-12-06,Pimpri-Chinchwad,7.9,28.2,0.0,4.0,,WSW,30.0,SW,W,11.0,17.0,58.0,29.0,1016.9,1013.2,5.0,3.0,16.6,25.8,No
82388,2012-11-21,Meerut,12.0,18.8,0.0,10.4,12.4,SW,46.0,SW,WSW,26.0,26.0,63.0,42.0,1015.6,1018.0,,,14.6,17.7,No
26183,2014-10-16,Penrith,7.2,24.3,0.6,,,W,35.0,N,NW,2.0,17.0,69.0,28.0,,,,,12.7,23.4,No
70367,2017-05-31,Ghaziabad,6.7,13.0,5.4,2.0,6.1,SSW,31.0,WSW,SW,7.0,15.0,81.0,71.0,1033.5,1033.1,2.0,6.0,8.0,12.2,Yes
103172,2010-09-12,Dhanbad,2.7,17.4,0.2,2.0,7.3,WNW,43.0,N,NW,15.0,20.0,71.0,53.0,1018.7,1014.7,5.0,8.0,11.9,16.8,No
118097,2010-04-14,Ranchi,14.6,23.6,11.6,1.2,8.5,NNW,59.0,N,NW,33.0,41.0,71.0,59.0,1008.4,1007.7,2.0,6.0,19.6,21.6,Yes
131318,2012-08-19,Vijayawada,5.5,10.5,0.0,1.2,2.0,NW,33.0,WSW,N,9.0,9.0,68.0,57.0,1019.9,1017.2,,,7.6,9.9,No
71395,2011-10-30,Ludhiana,8.8,22.2,0.0,6.0,12.5,SSW,43.0,S,S,19.0,22.0,62.0,25.0,1022.8,1021.5,1.0,1.0,12.7,20.6,No
77412,2015-11-27,Nasik,8.5,16.8,1.6,5.2,0.6,W,44.0,WSW,WSW,24.0,26.0,85.0,56.0,1017.5,1018.5,7.0,8.0,11.1,15.4,Yes
136972,2011-06-20,Madurai,0.5,22.3,0.0,4.0,10.0,S,28.0,WNW,NE,7.0,7.0,63.0,22.0,1021.2,1017.5,4.0,1.0,8.8,21.4,No
98299,2014-02-28,Srinagar,14.6,25.5,0.0,5.8,12.2,SE,48.0,WNW,S,9.0,13.0,48.0,29.0,1022.5,1020.8,,,18.2,25.1,No
106240,2010-11-10,Amritsar,19.1,36.7,0.0,12.0,11.9,NNW,41.0,N,W,19.0,11.0,14.0,8.0,1017.1,1013.5,4.0,3.0,27.8,35.0,No
40973,2013-03-05,Kanpur,18.8,26.7,0.0,6.6,9.5,ESE,41.0,E,E,20.0,28.0,65.0,55.0,1021.2,1019.3,6.0,4.0,23.3,25.8,No
97500,2011-10-24,Srinagar,19.0,22.5,0.2,10.0,1.7,SE,54.0,SSW,SE,11.0,17.0,66.0,65.0,1008.9,1010.9,,,22.1,16.8,No
15513,2010-02-11,Chennai,,31.7,0.0,,,,,,,,,,,,,,,,,No
44979,2015-10-27,Nagpore,14.5,18.1,7.0,,,S,63.0,SSW,S,35.0,35.0,70.0,64.0,1026.9,1027.1,8.0,8.0,15.3,16.4,Yes
80812,2016-12-22,Faridabad,13.4,24.7,0.0,6.2,11.2,SW,31.0,S,S,9.0,17.0,69.0,48.0,1020.4,1017.3,7.0,1.0,15.5,23.5,No
13238,2012-04-16,Ahmedabad,18.6,29.0,0.0,5.8,3.6,SSW,52.0,NNE,SSW,17.0,30.0,65.0,69.0,1021.5,1017.7,7.0,7.0,22.1,20.2,No
30077,2017-03-19,Pune,20.5,28.9,13.2,,,ESE,28.0,S,E,9.0,15.0,99.0,74.0,1019.7,1016.9,8.0,4.0,23.2,27.7,Yes
21695,2010-07-31,Surat,14.8,19.7,0.0,1.8,9.1,ENE,41.0,NE,ENE,22.0,22.0,61.0,63.0,1029.2,1026.2,2.0,3.0,18.1,18.5,No
61202,2009-01-21,Patna,12.0,27.2,0.0,13.2,13.2,ESE,41.0,NNE,ESE,9.0,22.0,56.0,47.0,1010.6,1007.8,3.0,3.0,19.4,24.6,No
100076,2010-06-17,Aurangabad,6.1,13.2,14.4,1.6,6.2,W,72.0,W,W,31.0,31.0,85.0,64.0,1005.0,1009.5,7.0,2.0,9.1,12.5,Yes
113085,2013-04-13,Allahabad,17.0,22.2,4.0,,,SSE,28.0,SE,SSE,17.0,15.0,97.0,77.0,1017.2,1015.5,,,18.1,21.3,Yes
2290,2015-06-07,Mumbai,2.3,10.9,0.0,,,E,15.0,ESE,ESE,7.0,7.0,100.0,81.0,1030.4,1026.2,8.0,6.0,5.0,10.6,No
102685,2009-05-13,Dhanbad,4.1,16.7,0.8,1.6,4.4,W,33.0,,WSW,0.0,20.0,91.0,81.0,1022.1,1019.1,8.0,7.0,10.4,13.7,No
138912,2016-12-09,Madurai,17.3,27.3,8.6,2.0,,E,48.0,ESE,E,31.0,22.0,41.0,30.0,1015.3,1013.2,,,21.1,26.2,Yes
101774,2015-05-09,Aurangabad,10.6,16.7,2.4,1.8,3.9,WNW,70.0,NNW,NW,19.0,31.0,93.0,88.0,1013.3,1009.4,8.0,7.0,13.2,14.9,Yes
144811,2015-09-16,Guwahati,12.1,27.8,0.0,,,ESE,37.0,SSE,SSE,24.0,13.0,28.0,17.0,1021.7,1018.2,4.0,3.0,17.8,26.6,No
103720,2012-04-12,Dhanbad,2.9,24.3,0.0,3.8,10.7,NNE,37.0,NE,N,22.0,13.0,33.0,9.0,1032.6,1029.3,0.0,0.0,16.9,23.3,No
46663,2010-10-12,Indore,5.3,21.5,0.0,2.4,4.2,NW,31.0,SE,N,6.0,20.0,77.0,53.0,1029.5,1024.9,4.0,6.0,13.5,20.5,No
49182,2009-05-09,Thane,-0.2,19.7,0.0,,,SSE,37.0,NW,NW,4.0,11.0,73.0,39.0,1025.6,1021.4,,,7.1,19.2,No
109032,2010-03-07,Navi-Mumbai,17.5,22.0,0.0,4.0,10.6,,,NNW,NW,13.0,24.0,72.0,73.0,1025.2,1022.0,3.0,1.0,20.0,21.0,No
49462,2010-02-13,Thane,16.6,19.0,36.2,,,S,13.0,,S,0.0,9.0,97.0,100.0,1011.5,1009.3,,,17.2,18.2,Yes
90308,2009-02-07,Vasai-Virar,24.6,30.1,0.0,,,SE,41.0,SE,SE,28.0,30.0,62.0,59.0,1014.6,1012.8,,,28.5,29.0,No
121083,2009-09-19,Jabalpur,10.3,17.6,1.6,3.2,2.6,W,26.0,NE,W,11.0,17.0,80.0,75.0,1020.5,1018.1,5.0,7.0,13.8,15.1,Yes
99478,2017-05-22,Srinagar,11.6,20.1,0.0,,,N,30.0,NE,NNE,7.0,13.0,47.0,46.0,1017.1,1012.2,,,17.9,19.6,No
31022,2010-05-27,Sydney,13.5,18.7,33.6,5.8,3.3,,,SE,S,15.0,11.0,82.0,62.0,1018.0,1017.6,6.0,7.0,15.9,18.3,Yes
102655,2009-04-13,Dhanbad,6.0,29.1,0.0,4.8,10.7,NW,37.0,NNE,W,9.0,15.0,17.0,10.0,1020.6,1015.9,0.0,3.0,22.4,28.4,No
45998,2008-12-16,Indore,7.8,25.2,0.0,7.0,13.3,WNW,46.0,SW,WNW,2.0,31.0,64.0,29.0,1011.9,1009.4,1.0,1.0,14.9,24.2,No
125218,2012-11-26,Gwalior,14.2,24.1,0.8,,,ENE,26.0,E,E,11.0,11.0,68.0,55.0,,,,,18.0,22.6,No
53774,2013-11-06,Bhopal,5.2,19.3,0.0,,,WNW,28.0,NNE,W,6.0,11.0,28.0,23.0,,,,,12.9,17.6,No
39019,2016-01-24,Lucknow,15.1,32.6,0.0,10.0,13.4,SW,31.0,,SSE,0.0,4.0,63.0,29.0,1011.0,1007.9,1.0,1.0,20.9,31.5,No
108738,2009-05-17,Navi-Mumbai,7.8,21.4,0.0,1.6,9.7,,,,ESE,0.0,7.0,92.0,55.0,1019.9,1015.6,2.0,3.0,10.4,20.9,No
33788,2009-09-26,Jaipur,17.4,20.7,0.0,11.2,9.0,W,78.0,NW,WNW,48.0,46.0,18.0,14.0,1004.3,1004.5,1.0,4.0,18.0,19.1,No
67729,2009-12-12,Ghaziabad,14.5,22.6,0.0,5.8,3.8,W,52.0,WSW,W,30.0,20.0,63.0,47.0,1019.1,1017.5,7.0,7.0,17.2,21.2,No
28354,2012-05-02,Pune,8.0,25.5,0.2,1.6,,NE,26.0,,ENE,0.0,7.0,99.0,41.0,1023.5,1017.8,,,12.3,24.4,No
104507,2014-08-06,Dhanbad,-0.5,14.2,0.2,0.4,9.8,WSW,28.0,NE,W,7.0,17.0,79.0,45.0,1034.8,1032.0,0.0,1.0,6.5,13.5,No
30708,2009-07-17,Sydney,9.2,15.8,7.0,3.2,4.5,,,W,SSW,20.0,22.0,80.0,59.0,1019.2,1019.2,3.0,6.0,10.7,15.1,Yes
67135,2017-04-22,Vadodara,15.2,22.1,8.4,2.2,5.9,N,46.0,N,N,30.0,28.0,83.0,64.0,1023.7,1021.5,7.0,2.0,17.1,21.6,Yes
44882,2015-07-22,Nagpore,13.2,17.4,0.0,,,NE,39.0,NE,NNW,19.0,20.0,72.0,64.0,1026.3,1023.3,8.0,8.0,14.5,16.9,No
64338,2009-05-28,Vadodara,8.4,14.7,0.0,0.8,1.9,S,41.0,WSW,S,6.0,26.0,88.0,83.0,1025.3,1025.2,7.0,7.0,9.4,10.2,No
107901,2015-08-26,Amritsar,4.5,16.1,0.0,4.0,8.8,WSW,33.0,SSE,SSW,9.0,15.0,72.0,41.0,1025.3,1022.4,4.0,7.0,9.2,14.2,No
32762,2015-05-30,Sydney,11.1,18.3,0.2,2.4,1.1,W,28.0,WNW,WNW,11.0,9.0,84.0,52.0,1022.0,1017.8,7.0,7.0,13.1,17.0,No
142409,2013-06-14,Kota,16.5,31.4,0.0,7.0,,ESE,37.0,SE,ESE,17.0,24.0,65.0,,1012.6,1009.4,2.0,6.0,22.0,31.1,No
53423,2012-09-22,Bhopal,0.5,13.0,0.0,,,SW,39.0,S,NW,17.0,9.0,63.0,60.0,,,,,6.3,12.2,No
